date,rank,pool,project,chain,tvl,tvl_raw,apy,base_apy,reward_apy,base_apy_7d,il_7d,avg_30d,inception_apy,top_10_pct,total_pool,total_borrowed,avail_liquidity,supply_cap_util,collateral_exposure
2026-05-25,82,USDC,lazy summer protocol,Base,$1.40m,1401463,3.93053,3.26272,0.66781,3.24791,,3.96261,,,1401463,,,,
2026-05-25,83,SUSDAI-USDC,curve dex,Arbitrum,$1.84m,1842191,3.89,3.89,0,,,4.0646,,,1842191,,,,
2026-05-25,84,RWAUSDI,multipli.fi,Base,$118.25m,118254169,3.888,3.888,,,,3.888,,,118254169,,,,
2026-05-25,85,USDY,toros,Base,$880.1k,880078,3.72,3.72,,,,4.12147,,,880078,,,,
2026-05-25,86,USDC,centrifuge protocol,Base,$590.5k,590537,3.71508,3.71508,,3.71508,,3.34039,,,590537,,,,
2026-05-25,87,STEAKUSDC,morpho blue,Base,$458.33m,458326038.1169124,4.5855,4.5855,0.25,,,3.87494,,,458326038.1169124,,449915013.01,0.05,"{""WETH"":4.11,""cbETH"":0.21,""cbBTC"":95.64,""wstETH"":0.03}"
2026-05-25,88,USDC,spectra metavaults,Base,$5.58m,5575364,3.65415,1.98551,1.66865,,,4.01648,,,5575364,,,,
2026-05-25,89,SUSDS,sky lending,Arbitrum,$358.81m,358810302,3.65,3.65,,,,3.65,,,358810302,,,,
2026-05-25,90,USDS,spark savings,Arbitrum,$358.81m,358810302,3.65,3.65,,,,3.65,,,358810302,,,,
2026-05-25,91,USDS,spark savings,Base,$222.53m,222528633,3.65,3.65,,,,3.65,,,222528633,,,,
2026-05-25,92,USDY,ondo yield assets,Arbitrum,$5.60m,5595476,3.55,3.55,,3.55,,3.55,,,5595476,,,,
2026-05-25,93,BBQUSDC,morpho blue,Arbitrum,$4.24m,4238846.6939019775,6.69,6.69,0,,,4.10072,,,4238846.6939019775,,267689416.66,0,"{""PT-USDai-18JUN2026-(ARB)"":20.04,""SOL"":9.42,""cbLTC"":11.03,""AERO"":0.03,""cbADA"":1.91,""wsrUSD"":0,""cbBTC"":0,""cbXRP"":50.14,""cUSDO"":0,""deSPXA"":0.01,""cbDOGE"":7.42}"
2026-05-25,94,BUIDL,blackrock buidl,Polygon,$14.16m,14159860,3.46118,3.46118,,,,3.53637,,,14159860,,,,
2026-05-25,95,USDC,aave v3,Polygon,$9.97m,9971628,3.44704,3.44704,,,,2.84814,,,9971628,,,,
2026-05-25,96,USDC,compound v3,Base,$996.9k,996863,3.23065,3.23065,0,,,4.55445,,,996863,,,,
2026-05-25,97,BUIDL,blackrock buidl,Arbitrum,$25.52m,25519409,3.15137,3.15137,,,,3.22661,,,25519409,,,,
2026-05-25,98,USDC,aave v3,Base,$29.96m,29964679,3.1836,3.1836,,,,3.24451,,,29964679,,29640101.54038,83.45,
2026-05-25,99,USDC,aave v3,Arbitrum,$22.53m,22529725,2.99926,2.99926,,,,3.78034,,,22529725,,,,
2026-05-25,100,BBQUSDT0,morpho blue,Arbitrum,$15.15m,15154726,2.98892,2.98892,0,,,2.7984,,,15154726,,,,
2026-05-25,101,USDC,Revert Lend,Base,$3.05m,3047638.973797,7.24752533122095,7.24752533122095,,,,,,,3047638.973797,,642503.600013,,
2026-05-25,102,baseUSD,Tokemak,Base,$7.53m,7530338.631319,3.0459144765878188,3.0459144765878188,,,,,,,7530338.631319,,,,
2026-05-25,103,ottoUSD,Tokemak,Base,$495,495.295919,3.477558468187736,3.477558468187736,,,,,,,495.295919,,,,
2026-05-25,104,40 Acres,Harvest Finance,Base,$7.77m,7774263.54463,9.829506671128318,9.829506671128318,,,,,,,7774263.54463,,,,
2026-05-25,105,USDC,AlphaGrowth,Base,$513.3k,513273.63542999997,7.2428926271354,7.2428926271354,,,,,,,513273.63542999997,,95096.132949,,
2026-05-25,106,yoVaultUSD,Yo,Base,$15.47m,15469707.81785,4.261142654034744,4.261142654034744,,,,,,,15469707.81785,,,,
2026-05-25,107,ymvOG-USDC,Morpho,Base,$2.13m,2132105.409068027,5.5667,5.5667,,,,,,,2132105.409068027,,150108202.4,0.19,"{""cbLTC"":2.43,""cbXRP"":29.18,""LBTC"":0.01,""YFI"":0.51,""cbDOGE"":3.88,""cbBTC"":60.58,""WETH"":3.41}"
2026-05-25,108,CSBORUSDC,Morpho,Base,$518,518.0295549851662,4.5768,4.5768,,,,,,,518.0295549851662,,0,0,"{""cbBTC"":40.84,""WETH"":59.16}"
2026-05-26,1,EURC-USDC,aerodrome slipstream,Base,$2.06m,2063106,26.44566,22.53746,3.9082,22.72372,,25.12148,,,2063106,,,,
2026-05-26,2,USDC-USDT,aerodrome slipstream,Base,$1.03m,1033945,22.46195,20.92712,1.53483,12.54008,,15.45509,,,1033945,,,,
2026-05-26,3,USDC,sprinter,Base,$2.96m,2963259,16.65825,16.65825,,,,14.24205,,,2963259,,,,
2026-05-26,4,USDC,metrom,Base,$1.25m,1245926,16.49396,16.49396,,,,16.77064,,,1245926,,,,
2026-05-26,5,DAI-USDT,uniswap v4,Polygon,$758.3k,758310,13.80187,13.80187,,,,9.72429,,,758310,,,,
2026-05-26,6,MSUSD-FRXUSD,aerodrome v1,Base,$718.0k,717986,13.41396,13.41396,13.41396,,,14.36662,,,717986,,,,
2026-05-26,7,USDC-DAI,uniswap v4,Polygon,$563.8k,563818,12.62564,12.62564,,,,7.68928,,,563818,,,,
2026-05-26,8,MIM-USDC,mim swap,Arbitrum,$2.64m,2641977,12.0807,0,12.0807,,,14.42667,,,2641977,,,,
2026-05-26,9,APXUSD,pendle,Base,$3.57m,3573498,11.65431,11.65431,,,,14.22701,,,3573498,,,,
2026-05-26,10,MIM-USDC,beefy,Arbitrum,$1.58m,1578005,11.55567,11.55567,,,,15.52208,,,1578005,,,,
2026-05-26,11,USDC,avantis,Base,$45.00m,44997255,11.19661,11.19661,,,,10.24599,,,44997255,,44997254.95041,,
2026-05-26,12,MIM-USDT,mim swap,Arbitrum,$2.18m,2181073,10.9752,0,10.9752,,,10.31123,,,2181073,,,,
2026-05-26,13,ALUSD-USDC,curve dex,Arbitrum,$647.9k,647873,10.92147,0,10.92147,,,8.52546,,,647873,,,,
2026-05-26,14,USDC-USDBC,aerodrome slipstream,Base,$693.2k,693208,10.61596,9.14187,1.47409,5.766,,3.6617,,,693208,,,,
2026-05-26,15,MIM-USDT0,beefy,Arbitrum,$1.04m,1036205,10.44491,10.44491,,,,11.09189,,,1036205,,,,
2026-05-26,16,USDC-USDC,uniswap v4,Polygon,$908.9k,908897,10.20894,10.20894,,,,6.24882,,,908897,,,,
2026-05-26,17,SUSDAI,pendle,Arbitrum,$13.03m,13033699,9.7653,9.7653,,,,9.39556,,,13033699,,,,
2026-05-26,18,SUSDAI,pendle,Arbitrum,$9.00m,8996174,9.76386,9.76386,,,,9.29766,,,8996174,,,,
2026-05-26,19,SUPERUSDC,superform,Base,$3.04m,3037374,9.66757,4.78245,4.88513,,,12.10239,,,3037374,,,,
2026-05-26,20,USDT,zerobase cedefi,Arbitrum,$7.62m,7618209,9,7,2,,,9,,,7618209,,,,
2026-05-26,21,USDC,zerobase cedefi,Arbitrum,$784.1k,784106,9,7,2,,,9,,,784106,,,,
2026-05-26,22,ZVUSDC,zircuit finance,Base,$1.51m,1505540,8.92496,8.92496,,,,8.61215,,,1505540,,,,
2026-05-26,23,USDC,harvest finance,Base,$1.90m,1897793,8.77,8.77,,,,9.26551,,,1897793,,,,
2026-05-26,24,USDC,autofinance,Arbitrum,$726.7k,726652,8.57496,5.329,3.24596,,,8.12484,,,726652,,,,
2026-05-26,25,USDC,yieldseeker,Base,$1.36m,1355152,8.56537,8.56537,,,,8.94466,,,1355152,,,,
2026-05-26,26,USDC,autofinance,Base,$7.75m,7754099,8.2628,5.1465,3.1163,,,8.64325,,,7754099,,,,
2026-05-26,27,USDC,deltaprime,Arbitrum,$657.4k,657419,8.16062,8.16062,,,,7.84485,,,657419,,,,
2026-05-26,28,SUSDAI,pendle,Arbitrum,$13.03m,13033699,8.11156,7.18842,0.92315,,,8.18193,,,13033699,,,,
2026-05-26,29,SUSDAI,pendle,Arbitrum,$9.00m,8996174,7.65884,7.26325,0.39559,,,8.1637,,,8996174,,,,
2026-05-26,30,MSUSD-USDC,extra finance leverage farming,Base,$980.1k,980107,7.23522,7.23522,,,,8.54663,,,980107,,,,
2026-05-26,31,SUSDAI,usd ai,Arbitrum,$299.69m,299693552,7.08,7.08,,,,7.23008,,,299693552,,,,
2026-05-26,32,EDGEUSDC,morpho blue,Base,$650.3k,650267.2989244167,7.0443,7.0443,3.02531,,,6.84304,,,650267.2989244167,,205652.14,1.76,"{""wstETH"":12.56,""WETH"":2.21,""cbBTC"":8.24,""mBASIS"":1.48,""uniBTC"":75.52}"
2026-05-26,33,MSUSD-USDC,aerodrome v1,Base,$7.95m,7954694,7.0052,7.0052,7.0052,,,7.96508,,,7954694,,,,
2026-05-26,34,USDAI,pendle,Arbitrum,$35.65m,35649171,6.69079,6.69079,,,,6.63656,,,35649171,,,,
2026-05-26,35,USDAI,pendle,Arbitrum,$779.6k,779569,6.66072,4.76378,1.89694,,,3.15367,,,779569,,,,
2026-05-26,36,USDAI,pendle,Arbitrum,$779.6k,779569,6.54931,6.54931,,,,7.15043,,,779569,,,,
2026-05-26,37,MSUSD-USDC,beefy,Base,$649.4k,649439,6.53194,6.53194,,,,7.43901,,,649439,,,,
2026-05-26,38,AAVEUSDC-AAVEGHO,balancer v3,Base,$1.23m,1234455,6.44837,6.44837,0,,,5.25374,,,1234455,,,,
2026-05-26,39,USDC,gains network,Arbitrum,$5.15m,5145812,6.29388,6.29388,,,,6.57103,,,5145812,,,,
2026-05-26,40,USDC,moonwell lending,Base,$1.51m,1509783,6.29099,4.97763,1.31336,,,5.05613,,,1509783,,,,
2026-05-26,41,USDC,extra finance leverage farming,Base,$3.67m,3671065,6.2868,6.2868,,,,6.04058,,,3671065,,,,
2026-05-26,42,MWUSDC,morpho blue,Base,$92.7k,92673.12779164103,5.3645,5.3645,1.13572,,,5.11312,,,92673.12779164103,,32927.99,4.41,"{""WELL"":32.97,""stkWELL"":66.59,""MAMO"":0.43}"
2026-05-26,43,BBQUSDC,morpho blue,Base,$4.15m,4149659.7299440447,4.9328,4.9328,0,,,5.49337,,,4149659.7299440447,,2599944.15,0,"{""SOL"":12.71,""PT-USDai-18JUN2026-(ARB)"":21.2,""AERO"":0.12,""cbETH"":0.07,""cbLTC"":12.4,""cbADA"":3.93,""wsrUSD"":0,""cbXRP"":43.32,""cUSDO"":0,""deSPXA"":0.01,""wstETH"":0.04,""cbDOGE"":6.19}"
2026-05-26,44,USDC,mortgagefi,Base,$745.7k,745710,5.78,5.78,,,,5.83928,,,745710,,,,
2026-05-26,45,CRVUSD,curve llamalend,Arbitrum,$865.7k,865732,5.7569,5.7569,0,,,8.20782,,,865732,,,,
2026-05-26,46,GHO,fluid lending,Arbitrum,$3.75m,3751845,5.62,2.84,2.78,,,5.75482,,,3751845,,,,
2026-05-26,47,DTUSDC,lagoon,Base,$691.8k,691817,5.54002,5.54002,,,,5.9609,,,691817,,,,
2026-05-26,48,USDC,centrifuge protocol,Base,$590.8k,590820,5.49637,5.49637,,5.49637,,3.55157,,,590820,,,,
2026-05-26,49,USDC,harmonix finance,Arbitrum,$684.7k,684692,5.43461,5.43461,0,,,5.7864,,,684692,,,,
2026-05-26,50,BBQUSDC,morpho blue,Base,$4.15m,4149659.7299440447,4.9328,4.9328,0,,,5.42912,,,4149659.7299440447,,2599944.15,0,"{""SOL"":12.71,""PT-USDai-18JUN2026-(ARB)"":21.2,""AERO"":0.12,""cbETH"":0.07,""cbLTC"":12.4,""cbADA"":3.93,""wsrUSD"":0,""cbXRP"":43.32,""cUSDO"":0,""deSPXA"":0.01,""wstETH"":0.04,""cbDOGE"":6.19}"
2026-05-26,51,USDC,fluid lending,Base,$12.66m,12663981,5.29,5.29,,,,5.57328,,,12663981,,0.100045,,
2026-05-26,52,GTUSDCF,morpho blue,Base,$124.7k,124733.98862233353,4.2479,4.2479,0,,,5.03809,,,124733.98862233353,,124733.99,0,"{""cbBTC"":0.12,""cbETH"":0,""WETH"":99.86,""SOL"":0.01}"
2026-05-26,53,USDC,fluid lending,Arbitrum,$48.84m,48844867,5.14,5.14,,,,5.46341,,,48844867,,,,
2026-05-26,54,USDC,beefy,Base,$1.88m,1879777,5.07343,5.07343,,,,4.96299,,,1879777,,,,
2026-05-26,55,APXUSD,pendle,Base,$3.57m,3573498,4.9833,4.12725,0.85604,,,7.97623,,,3573498,,,,
2026-05-26,56,DAI-USDT,uniswap v3,Polygon,$620.1k,620139,4.97871,4.97871,,,,7.44221,,,620139,,,,
2026-05-26,57,USDC,fusion by ipor,Base,$915.5k,915474,4.93545,4.93545,0,,,4.83423,,,915474,,,,
2026-05-26,58,DAI,aave v3,Polygon,$692.7k,692718,4.86776,4.86776,,,,4.54882,,,692718,,,,
2026-05-26,59,YCSUSDC,morpho blue,Base,$546.8k,546822.3309345281,4.4262,4.4262,0,,,5.10839,,,546822.3309345281,,503117.75,0,"{""superOETHb"":0.51,""cbXRP"":13.86,""cbETH"":2.56,""cbLTC"":11.41,""cbBTC"":8.77,""mBASIS"":1.34,""cbDOGE"":33.49,""rETH"":0.59,""cbADA"":26.99,""wstETH"":0.46}"
2026-05-26,60,USDC,harvest finance,Base,$915.4k,915413,4.73,4.73,,,,5.10687,,,915413,,,,
2026-05-26,61,GHO,fluid lending,Base,$827.8k,827759,4.65,4.65,,,,4.55499,,,827759,,,,
2026-05-26,62,USDT,folks finance xchain,Polygon,$953.3k,953333,4.566,4.566,0,,,4.57948,,,953333,,,,
2026-05-26,63,GTUSDCP,morpho blue,Base,$371.20m,371201128.78425837,4.2481,4.2481,0,,,4.28182,,,371201128.78425837,,148223971.74,0.37,"{""cbETH"":0.61,""WETH"":5.39,""wstETH"":0.13,""cbBTC"":93.87}"
2026-05-26,64,STEAKUSDC,morpho blue,Base,$456.82m,456820737.6492414,4.2481,4.2481,0,,,4.28074,,,456820737.6492414,,148012313.05,0.05,"{""cbBTC"":95.63,""WETH"":4.12,""cbETH"":0.22,""wstETH"":0.03}"
2026-05-26,65,USDC,ample,Base,$4.35m,4350964,4.41369,4.41369,,,,4.65654,,,4350964,,,,
2026-05-26,66,GTUSDCP,morpho blue,Arbitrum,$659.6k,659637,4.3962,4.3962,0,,,4.19055,,,659637,,,,
2026-05-26,67,PUSDC,morpho blue,Base,$36.93m,36928568,4.37083,4.37083,0,,,4.27852,,,36928568,,,,
2026-05-26,68,FRUSDC,morpho blue,Base,$23.82m,23824785,4.37083,4.37083,0,,,4.27928,,,23824785,,,,
2026-05-26,69,USDC,dolomite,Arbitrum,$1.48m,1478037,4.3641,4.3641,0,,,4.86787,,,1478037,,,,
2026-05-26,70,GTUSDCP,morpho blue,Base,$371.20m,371201128.78425837,4.2481,4.2481,0,,,4.28171,,,371201128.78425837,,148223971.74,0.37,"{""cbETH"":0.61,""WETH"":5.39,""wstETH"":0.13,""cbBTC"":93.87}"
2026-05-26,71,STEAKUSDC,morpho blue,Base,$456.82m,456820737.6492414,4.2481,4.2481,0,,,4.28144,,,456820737.6492414,,148012313.05,0.05,"{""cbBTC"":95.63,""WETH"":4.12,""cbETH"":0.22,""wstETH"":0.03}"
2026-05-26,72,USDC,yo protocol,Base,$15.25m,15253739,4.30914,4.30914,,,,4.00089,,,15253739,,,,
2026-05-26,73,USDC,yo protocol,Arbitrum,$540.4k,540376,4.30914,4.30914,,,,4.00466,,,540376,,,,
2026-05-26,74,GTUSDA,gauntlet,Base,$66.89m,66893844,4.29434,4.29434,,4.5718,,4.51366,,,66893844,,,,
2026-05-26,75,GTUSDCP,morpho blue,Arbitrum,$2.01m,2006239,4.28095,4.28095,0,,,4.15111,,,2006239,,,,
2026-05-26,76,BBQUSDC,morpho blue,Arbitrum,$4.15m,4149659.7299440447,4.9328,4.9328,0,,,4.59619,,,4149659.7299440447,,2599944.15,0,"{""SOL"":12.71,""PT-USDai-18JUN2026-(ARB)"":21.2,""AERO"":0.12,""cbETH"":0.07,""cbLTC"":12.4,""cbADA"":3.93,""wsrUSD"":0,""cbXRP"":43.32,""cUSDO"":0,""deSPXA"":0.01,""wstETH"":0.04,""cbDOGE"":6.19}"
2026-05-26,77,CSUSDC,morpho blue,Base,$2.58m,2576203.49984971,4.0822,4.0822,0,,,5.27677,,,2576203.49984971,,569173.25,0,"{""superOETHb"":0.08,""cbETH"":0.97,""cbBTC"":0.1,""yoUSD"":90.79,""WETH"":6.15}"
2026-05-26,78,HFUSDC,morpho blue,Base,$883.5k,883524,4.09916,4.09916,0,,,2.82554,,,883524,,,,
2026-05-26,79,USDC,termmax,Base,$1.25m,1252755,4.06204,4.06204,,,,2.89024,,,1252755,,,,
2026-05-26,80,HYPERUSDCA,morpho blue,Arbitrum,$717.4k,717353,4.01791,4.01791,0,,,4.73446,,,717353,,,,
2026-05-26,81,GTUSDCC,morpho blue,Arbitrum,$3.17m,3168231,4.01338,4.01338,0,,,4.07322,,,3168231,,,,
2026-05-26,82,GTUSDCC,morpho blue,Base,$1.98m,1984226.7648866319,3.8149,3.8149,0,,,3.85133,,,1984226.7648866319,,1540689.08,0,"{""WETH"":14.06,""cbETH"":30.03,""wstETH"":0.41,""cbBTC"":48.2,""weETH"":2.77,""LBTC"":4.54}"
2026-05-26,83,USDY,toros,Base,$880.2k,880162,3.92,3.92,,,,4.03752,,,880162,,,,
2026-05-26,84,SPARKUSDC,morpho blue,Base,$8.71m,8707048.660834372,3.8151,3.8151,0,,,3.8454,,,8707048.660834372,,7814662.1,0.44,"{""WETH"":100}"
2026-05-26,85,RWAUSDI,multipli.fi,Base,$118.76m,118763373,3.888,3.888,,,,3.888,,,118763373,,,,
2026-05-26,86,USDC,gains network,Base,$2.19m,2189878,3.80676,3.80676,,,,2.89521,,,2189878,,,,
2026-05-26,87,USDC,spectra metavaults,Base,$5.57m,5574138,3.72402,2.05325,1.67078,,,4.01276,,,5574138,,,,
2026-05-26,88,GTUSDCC,morpho blue,Unichain,$841.9k,841863,3.69464,3.69464,0,,,4.7981,,,841863,,,,
2026-05-26,89,SUSDS,sky lending,Arbitrum,$358.83m,358828625,3.65,3.65,,,,3.65,,,358828625,,,,
2026-05-26,90,USDS,spark savings,Arbitrum,$358.83m,358828625,3.65,3.65,,,,3.65,,,358828625,,,,
2026-05-26,91,USDS,spark savings,Base,$222.54m,222539997,3.65,3.65,,,,3.65,,,222539997,,,,
2026-05-26,92,SUSDAI-USDC,curve dex,Arbitrum,$1.86m,1855303,3.61,3.61,0,,,4.051,,,1855303,,,,
2026-05-26,93,USDY,ondo yield assets,Arbitrum,$5.60m,5596022,3.55,3.55,,3.55,,3.55,,,5596022,,,,
2026-05-26,94,BBQUSDC,morpho blue,Arbitrum,$4.15m,4149659.7299440447,4.9328,4.9328,0,,,4.10122,,,4149659.7299440447,,2599944.15,0,"{""SOL"":12.71,""PT-USDai-18JUN2026-(ARB)"":21.2,""AERO"":0.12,""cbETH"":0.07,""cbLTC"":12.4,""cbADA"":3.93,""wsrUSD"":0,""cbXRP"":43.32,""cUSDO"":0,""deSPXA"":0.01,""wstETH"":0.04,""cbDOGE"":6.19}"
2026-05-26,95,STEAKUSDC,morpho blue,Base,$456.82m,456820737.6492414,4.2481,4.2481,0.25,,,3.85204,,,456820737.6492414,,148012313.05,0.05,"{""cbBTC"":95.63,""WETH"":4.12,""cbETH"":0.22,""wstETH"":0.03}"
2026-05-26,96,BUIDL,blackrock buidl,Polygon,$14.16m,14159860,3.46118,3.46118,,,,3.5325,,,14159860,,,,
2026-05-26,97,USDC-USDT,uniswap v3,Arbitrum,$2.37m,2374435,3.45555,3.45555,,3.1426,,2.78934,,,2374435,,,,
2026-05-26,98,USDC,lazy summer protocol,Base,$1.41m,1411609,3.44667,2.79334,0.65333,3.10521,,3.92039,,,1411609,,,,
2026-05-26,99,USDC,aave v3,Polygon,$10.07m,10070479,3.41843,3.41843,,,,2.87182,,,10070479,,,,
2026-05-26,100,USDC,compound v3,Base,$957.5k,957499,3.34443,3.34443,0,,,4.48843,,,957499,,,,
2026-05-26,101,USDC,aave v3,Base,$29.93m,29930627.70586,3.1738,3.1738,,,,,,,179494923.057972,,29930627.70586,83.33,
2026-05-26,102,USDC,Revert Lend,Base,$3.08m,3082474.506371,7.6121362923744496,7.6121362923744496,,,,,,,3082474.506371,,587857.816987,,
2026-05-26,103,baseUSD,Tokemak,Base,$7.76m,7756681.343824,8.97032088782652,8.97032088782652,,,,,,,7756681.343824,,,,
2026-05-26,104,ottoUSD,Tokemak,Base,$495,495.394292,6.802652464930392,6.802652464930392,,,,,,,495.394292,,,,
2026-05-26,105,40 Acres,Harvest Finance,Base,$7.78m,7776762.035757,9.826644420651952,9.826644420651952,,,,,,,7776762.035757,,,,
2026-05-26,106,USDC,AlphaGrowth,Base,$525.0k,525046.1513319999,6.91523245956609,6.91523245956609,,,,,,,525046.1513319999,,106746.629087,,
2026-05-26,107,yoVaultUSD,Yo,Base,$15.26m,15264754.894441,4.441940249545073,4.441940249545073,,,,,,,15264754.894441,,,,
2026-05-26,108,ymvOG-USDC,Morpho,Base,$2.13m,2128977.7301083426,4.8375,4.8375,,,,,,,2128977.7301083426,,2126293.3,0.18,"{""cbLTC"":0.88,""cbXRP"":93.02,""YFI"":0.13,""cbDOGE"":5.98}"
2026-05-26,109,CSBORUSDC,Morpho,Base,$518,518.0663949205767,4.248,4.248,,,,,,,518.0663949205767,,518.07,0,"{""cbBTC"":40.84,""WETH"":59.16}"
2026-05-27,1,USDC-USDT,aerodrome slipstream,Base,$1.26m,1256156,36.85084,33.61848,3.23235,14.26416,,17.14917,,,1256156,,,,
2026-05-27,2,USDC,sprinter,Base,$2.96m,2963259,16.65825,16.65825,,,,14.42311,,,2963259,,,,
2026-05-27,3,DAI-USDT,uniswap v4,Polygon,$758.3k,758310,13.80187,13.80187,,,,9.72429,,,758310,,,,
2026-05-27,4,MSUSD-FRXUSD,aerodrome v1,Base,$718.9k,718937,13.09295,13.09295,13.09295,,,14.18555,,,718937,,,,
2026-05-27,5,USDC-DAI,uniswap v4,Polygon,$563.8k,563818,12.62564,12.62564,,,,7.68928,,,563818,,,,
2026-05-27,6,MIM-USDC,mim swap,Arbitrum,$2.64m,2643692,12.05352,0,12.05352,,,14.11672,,,2643692,,,,
2026-05-27,7,APXUSD,pendle,Base,$3.55m,3553958,11.8211,11.8211,,,,14.13148,,,3553958,,,,
2026-05-27,8,MIM-USDC,beefy,Arbitrum,$1.58m,1578239,11.49849,11.49849,,,,15.20148,,,1578239,,,,
2026-05-27,9,USDC,avantis,Base,$44.83m,44827088,11.13395,11.13395,,,,10.32243,,,44827088,,44826844.764977,,
2026-05-27,10,ALUSD-USDC,stake dao,Arbitrum,$642.6k,642644,11.02584,0.01,11.01584,,,8.25894,,,642644,,,,
2026-05-27,11,MIM-USDT,mim swap,Arbitrum,$2.18m,2177588,10.97515,0,10.97515,,,10.2942,,,2177588,,,,
2026-05-27,12,ALUSD-USDC,curve dex,Arbitrum,$647.7k,647679,10.93751,0,10.93751,,,8.5557,,,647679,,,,
2026-05-27,13,MIM-USDT0,beefy,Arbitrum,$1.03m,1031600,10.41858,10.41858,,,,11.07516,,,1031600,,,,
2026-05-27,14,USDC-USDC,uniswap v4,Polygon,$908.9k,908897,10.20894,10.20894,,,,6.24882,,,908897,,,,
2026-05-27,15,SUSDAI,pendle,Arbitrum,$13.19m,13190782,9.75926,9.75926,,,,9.41127,,,13190782,,,,
2026-05-27,16,SUSDAI,pendle,Arbitrum,$9.00m,8996190,9.64578,9.64578,,,,9.31136,,,8996190,,,,
2026-05-27,17,SUPERUSDC,superform,Base,$3.03m,3031095,9.37389,4.93857,4.43531,,,11.96666,,,3031095,,,,
2026-05-27,18,USDT,zerobase cedefi,Arbitrum,$7.62m,7615727,9,7,2,,,9,,,7615727,,,,
2026-05-27,19,USDC,zerobase cedefi,Arbitrum,$784.2k,784176,9,7,2,,,9,,,784176,,,,
2026-05-27,20,ZVUSDC,zircuit finance,Base,$1.51m,1506158,8.91846,8.91846,,,,8.75672,,,1506158,,,,
2026-05-27,21,USDC,harvest finance,Base,$1.90m,1898461,8.77,8.77,,,,9.34469,,,1898461,,,,
2026-05-27,22,USDC,yieldseeker,Base,$1.36m,1358818,8.62686,8.62686,,,,8.84569,,,1358818,,,,
2026-05-27,23,USDC,autofinance,Arbitrum,$726.9k,726895,8.53846,5.2925,3.24596,,,8.0172,,,726895,,,,
2026-05-27,24,DAI-USDT,uniswap v3,Polygon,$618.0k,618042,8.41139,8.41139,,,,7.6448,,,618042,,,,
2026-05-27,25,USDC,autofinance,Base,$7.75m,7752292,8.30431,5.183,3.12131,,,8.62327,,,7752292,,,,
2026-05-27,26,USDC,deltaprime,Arbitrum,$657.7k,657672,8.16113,8.16113,,,,7.8887,,,657672,,,,
2026-05-27,27,SUSDAI,pendle,Arbitrum,$13.19m,13190782,8.00966,7.17386,0.8358,,,8.17582,,,13190782,,,,
2026-05-27,28,SUSDAI,pendle,Arbitrum,$9.00m,8996190,7.58766,7.22518,0.36248,,,8.1399,,,8996190,,,,
2026-05-27,29,EDGEUSDC,morpho blue,Base,$648.4k,648397.3350795464,7.0884,7.0884,3.00364,,,6.81179,,,648397.3350795464,,203643.93,1.75,"{""wstETH"":2.64,""WETH"":12.48,""cbBTC"":7.93,""mBASIS"":1.48,""uniBTC"":75.47}"
2026-05-27,30,SUSDAI,usd ai,Arbitrum,$299.64m,299641170,7.08,7.08,,,,7.22941,,,299641170,,,,
2026-05-27,31,MSUSD-USDC,extra finance leverage farming,Base,$980.4k,980350,7.05874,7.05874,,,,8.46312,,,980350,,,,
2026-05-27,32,MSUSD-USDC,aerodrome v1,Base,$7.96m,7960020,6.84242,6.84242,6.84242,,,7.87736,,,7960020,,,,
2026-05-27,33,USDAI,pendle,Arbitrum,$35.53m,35530056,6.71237,6.71237,,,,6.62686,,,35530056,,,,
2026-05-27,34,USDAI,pendle,Arbitrum,$779.6k,779571,6.60083,6.60083,,,,7.1104,,,779571,,,,
2026-05-27,35,USDC,extra finance leverage farming,Base,$3.61m,3612851,6.41008,6.41008,,,,6.0488,,,3612851,,,,
2026-05-27,36,MSUSD-USDC,beefy,Base,$650.4k,650409,6.39772,6.39772,,,,7.36232,,,650409,,,,
2026-05-27,37,USDC-USDT,uniswap v3,Arbitrum,$2.35m,2349846,6.17495,6.17495,,3.4614,,2.92914,,,2349846,,,,
2026-05-27,38,USDC-USDBC,aerodrome slipstream,Base,$693.2k,693228,6.02274,4.55365,1.4691,6.29173,,3.82068,,,693228,,,,
2026-05-27,39,USDC,gains network,Arbitrum,$5.15m,5146271,5.961,5.961,,,,6.50941,,,5146271,,,,
2026-05-27,40,CRVUSD,curve llamalend,Arbitrum,$855.2k,855162,5.9068,5.9068,0,,,8.10443,,,855162,,,,
2026-05-27,41,MWUSDC,morpho blue,Base,$210.6k,210635.19491736137,8.2302,8.2302,1.06154,,,5.1905,,,210635.19491736137,,146517.34,10.03,"{""WELL"":70.49,""stkWELL"":29.32,""MAMO"":0.19}"
2026-05-27,42,GHO,fluid lending,Arbitrum,$3.65m,3653843,5.85,3,2.85,,,5.81579,,,3653843,,,,
2026-05-27,43,USDC,mortgagefi,Base,$738.8k,738750,5.78,5.78,,,,5.80148,,,738750,,,,
2026-05-27,44,USDC,harmonix finance,Arbitrum,$684.3k,684342,5.69034,5.69034,0,,,5.78943,,,684342,,,,
2026-05-27,45,USDC,fluid lending,Arbitrum,$49.58m,49584259,5.67,5.67,,,,5.43142,,,49584259,,,,
2026-05-27,46,USDC,fluid lending,Base,$12.36m,12360569,5.64,5.64,,,,5.52192,,,12360569,,0.100045,,
